trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1090705,07:05:00,07:05:00,PMH,1,4,0,1,,1
1090705,07:08:00,07:09:00,PMS,2,2,0,0,,1
1090705,07:12:00,07:13:00,FTN,3,2,0,0,,1
1090705,07:22:00,07:23:00,HAV,4,2,0,0,,1
1090705,07:34:00,07:35:00,CCH,5,2,0,0,,1
1090705,07:54:00,07:55:00,WRH,6,2,0,0,,1
1090705,08:05:00,08:06:00,PLD,7,2,0,0,,1
1090705,08:09:00,08:10:00,HOV,8,2,0,0,,1
1090705,08:15:00,08:15:00,BTN,9,2,1,0,,1
1090805,08:05:00,08:05:00,PMH,1,4,0,1,,1
1090805,08:08:00,08:09:00,PMS,2,2,0,0,,1
1090805,08:12:00,08:13:00,FTN,3,2,0,0,,1
1090805,08:22:00,08:23:00,HAV,4,2,0,0,,1
1090805,08:34:00,08:35:00,CCH,5,2,0,0,,1
1090805,08:54:00,08:55:00,WRH,6,2,0,0,,1
1090805,09:05:00,09:06:00,PLD,7,2,0,0,,1
1090805,09:09:00,09:10:00,HOV,8,2,0,0,,1
1090805,09:15:00,09:15:00,BTN,9,2,1,0,,1
1090905,09:05:00,09:05:00,PMH,1,4,0,1,,1
1090905,09:08:00,09:09:00,PMS,2,2,0,0,,1
1090905,09:12:00,09:13:00,FTN,3,2,0,0,,1
1090905,09:22:00,09:23:00,HAV,4,2,0,0,,1
1090905,09:34:00,09:35:00,CCH,5,2,0,0,,1
1090905,09:54:00,09:55:00,WRH,6,2,0,0,,1
1090905,10:05:00,10:06:00,PLD,7,2,0,0,,1
1090905,10:09:00,10:10:00,HOV,8,2,0,0,,1
1090905,10:15:00,10:15:00,BTN,9,2,1,0,,1
1091005,10:05:00,10:05:00,PMH,1,4,0,1,,1
1091005,10:08:00,10:09:00,PMS,2,2,0,0,,1
1091005,10:12:00,10:13:00,FTN,3,2,0,0,,1
1091005,10:22:00,10:23:00,HAV,4,2,0,0,,1
1091005,10:34:00,10:35:00,CCH,5,2,0,0,,1
1091005,10:54:00,10:55:00,WRH,6,2,0,0,,1
1091005,11:05:00,11:06:00,PLD,7,2,0,0,,1
1091005,11:09:00,11:10:00,HOV,8,2,0,0,,1
1091005,11:15:00,11:15:00,BTN,9,2,1,0,,1
1091105,11:05:00,11:05:00,PMH,1,4,0,1,,1
1091105,11:08:00,11:09:00,PMS,2,2,0,0,,1
1091105,11:12:00,11:13:00,FTN,3,2,0,0,,1
1091105,11:22:00,11:23:00,HAV,4,2,0,0,,1
1091105,11:34:00,11:35:00,CCH,5,2,0,0,,1
1091105,11:54:00,11:55:00,WRH,6,2,0,0,,1
1091105,12:05:00,12:06:00,PLD,7,2,0,0,,1
1091105,12:09:00,12:10:00,HOV,8,2,0,0,,1
1091105,12:15:00,12:15:00,BTN,9,2,1,0,,1
1091205,12:05:00,12:05:00,PMH,1,4,0,1,,1
1091205,12:08:00,12:09:00,PMS,2,2,0,0,,1
1091205,12:12:00,12:13:00,FTN,3,2,0,0,,1
1091205,12:22:00,12:23:00,HAV,4,2,0,0,,1
1091205,12:34:00,12:35:00,CCH,5,2,0,0,,1
1091205,12:54:00,12:55:00,WRH,6,2,0,0,,1
1091205,13:05:00,13:06:00,PLD,7,2,0,0,,1
1091205,13:09:00,13:10:00,HOV,8,2,0,0,,1
1091205,13:15:00,13:15:00,BTN,9,2,1,0,,1
1091305,13:05:00,13:05:00,PMH,1,4,0,1,,1
1091305,13:08:00,13:09:00,PMS,2,2,0,0,,1
1091305,13:12:00,13:13:00,FTN,3,2,0,0,,1
1091305,13:22:00,13:23:00,HAV,4,2,0,0,,1
1091305,13:34:00,13:35:00,CCH,5,2,0,0,,1
1091305,13:54:00,13:55:00,WRH,6,2,0,0,,1
1091305,14:05:00,14:06:00,PLD,7,2,0,0,,1
1091305,14:09:00,14:10:00,HOV,8,2,0,0,,1
1091305,14:15:00,14:15:00,BTN,9,2,1,0,,1
1091405,14:05:00,14:05:00,PMH,1,4,0,1,,1
1091405,14:08:00,14:09:00,PMS,2,2,0,0,,1
1091405,14:12:00,14:13:00,FTN,3,2,0,0,,1
1091405,14:22:00,14:23:00,HAV,4,2,0,0,,1
1091405,14:34:00,14:35:00,CCH,5,2,0,0,,1
1091405,14:54:00,14:55:00,WRH,6,2,0,0,,1
1091405,15:05:00,15:06:00,PLD,7,2,0,0,,1
1091405,15:09:00,15:10:00,HOV,8,2,0,0,,1
1091405,15:15:00,15:15:00,BTN,9,2,1,0,,1
1091505,15:05:00,15:05:00,PMH,1,4,0,1,,1
1091505,15:08:00,15:09:00,PMS,2,2,0,0,,1
1091505,15:12:00,15:13:00,FTN,3,2,0,0,,1
1091505,15:22:00,15:23:00,HAV,4,2,0,0,,1
1091505,15:34:00,15:35:00,CCH,5,2,0,0,,1
1091505,15:54:00,15:55:00,WRH,6,2,0,0,,1
1091505,16:05:00,16:06:00,PLD,7,2,0,0,,1
1091505,16:09:00,16:10:00,HOV,8,2,0,0,,1
1091505,16:15:00,16:15:00,BTN,9,2,1,0,,1
1091605,16:05:00,16:05:00,PMH,1,4,0,1,,1
1091605,16:08:00,16:09:00,PMS,2,2,0,0,,1
1091605,16:12:00,16:13:00,FTN,3,2,0,0,,1
1091605,16:22:00,16:23:00,HAV,4,2,0,0,,1
1091605,16:34:00,16:35:00,CCH,5,2,0,0,,1
1091605,16:54:00,16:55:00,WRH,6,2,0,0,,1
1091605,17:05:00,17:06:00,PLD,7,2,0,0,,1
1091605,17:09:00,17:10:00,HOV,8,2,0,0,,1
1091605,17:15:00,17:15:00,BTN,9,2,1,0,,1
1091705,17:05:00,17:05:00,PMH,1,4,0,1,,1
1091705,17:08:00,17:09:00,PMS,2,2,0,0,,1
1091705,17:12:00,17:13:00,FTN,3,2,0,0,,1
1091705,17:22:00,17:23:00,HAV,4,2,0,0,,1
1091705,17:34:00,17:35:00,CCH,5,2,0,0,,1
1091705,17:54:00,17:55:00,WRH,6,2,0,0,,1
1091705,18:05:00,18:06:00,PLD,7,2,0,0,,1
1091705,18:09:00,18:10:00,HOV,8,2,0,0,,1
1091705,18:15:00,18:15:00,BTN,9,2,1,0,,1
1091805,18:05:00,18:05:00,PMH,1,4,0,1,,1
1091805,18:08:00,18:09:00,PMS,2,2,0,0,,1
1091805,18:12:00,18:13:00,FTN,3,2,0,0,,1
1091805,18:22:00,18:23:00,HAV,4,2,0,0,,1
1091805,18:34:00,18:35:00,CCH,5,2,0,0,,1
1091805,18:54:00,18:55:00,WRH,6,2,0,0,,1
1091805,19:05:00,19:06:00,PLD,7,2,0,0,,1
1091805,19:09:00,19:10:00,HOV,8,2,0,0,,1
1091805,19:15:00,19:15:00,BTN,9,2,1,0,,1
1091905,19:05:00,19:05:00,PMH,1,4,0,1,,1
1091905,19:08:00,19:09:00,PMS,2,2,0,0,,1
1091905,19:12:00,19:13:00,FTN,3,2,0,0,,1
1091905,19:22:00,19:23:00,HAV,4,2,0,0,,1
1091905,19:34:00,19:35:00,CCH,5,2,0,0,,1
1091905,19:54:00,19:55:00,WRH,6,2,0,0,,1
1091905,20:05:00,20:06:00,PLD,7,2,0,0,,1
1091905,20:09:00,20:10:00,HOV,8,2,0,0,,1
1091905,20:15:00,20:15:00,BTN,9,2,1,0,,1
1092005,20:05:00,20:05:00,PMH,1,4,0,1,,1
1092005,20:08:00,20:09:00,PMS,2,2,0,0,,1
1092005,20:12:00,20:13:00,FTN,3,2,0,0,,1
1092005,20:22:00,20:23:00,HAV,4,2,0,0,,1
1092005,20:34:00,20:35:00,CCH,5,2,0,0,,1
1092005,20:54:00,20:55:00,WRH,6,2,0,0,,1
1092005,21:05:00,21:06:00,PLD,7,2,0,0,,1
1092005,21:09:00,21:10:00,HOV,8,2,0,0,,1
1092005,21:15:00,21:15:00,BTN,9,2,1,0,,1
1092105,21:05:00,21:05:00,PMH,1,4,0,1,,1
1092105,21:08:00,21:09:00,PMS,2,2,0,0,,1
1092105,21:12:00,21:13:00,FTN,3,2,0,0,,1
1092105,21:22:00,21:23:00,HAV,4,2,0,0,,1
1092105,21:34:00,21:35:00,CCH,5,2,0,0,,1
1092105,21:54:00,21:55:00,WRH,6,2,0,0,,1
1092105,22:05:00,22:06:00,PLD,7,2,0,0,,1
1092105,22:09:00,22:10:00,HOV,8,2,0,0,,1
1092105,22:15:00,22:15:00,BTN,9,2,1,0,,1
1092205,22:05:00,22:05:00,PMH,1,4,0,1,,1
1092205,22:08:00,22:09:00,PMS,2,2,0,0,,1
1092205,22:12:00,22:13:00,FTN,3,2,0,0,,1
1092205,22:22:00,22:23:00,HAV,4,2,0,0,,1
1092205,22:34:00,22:35:00,CCH,5,2,0,0,,1
1092205,22:54:00,22:55:00,WRH,6,2,0,0,,1
1092205,23:05:00,23:06:00,PLD,7,2,0,0,,1
1092205,23:09:00,23:10:00,HOV,8,2,0,0,,1
1092205,23:15:00,23:15:00,BTN,9,2,1,0,,1
1100633,06:33:00,06:33:00,BTN,1,2,0,1,,1
1100633,06:48:00,06:49:00,LWS,2,3,0,0,,1
1100633,07:08:00,07:09:00,EBN,3,2,0,0,,1
1100633,07:20:00,07:21:00,BEX,4,1,0,0,,1
1100633,07:33:00,07:33:00,HGS,5,1,1,0,,1
1100733,07:33:00,07:33:00,BTN,1,2,0,1,,1
1100733,07:48:00,07:49:00,LWS,2,3,0,0,,1
1100733,08:08:00,08:09:00,EBN,3,2,0,0,,1
1100733,08:20:00,08:21:00,BEX,4,1,0,0,,1
1100733,08:33:00,08:33:00,HGS,5,1,1,0,,1
1100833,08:33:00,08:33:00,BTN,1,2,0,1,,1
1100833,08:48:00,08:49:00,LWS,2,3,0,0,,1
1100833,09:08:00,09:09:00,EBN,3,2,0,0,,1
1100833,09:20:00,09:21:00,BEX,4,1,0,0,,1
1100833,09:33:00,09:33:00,HGS,5,1,1,0,,1
1100933,09:33:00,09:33:00,BTN,1,2,0,1,,1
1100933,09:48:00,09:49:00,LWS,2,3,0,0,,1
1100933,10:08:00,10:09:00,EBN,3,2,0,0,,1
1100933,10:20:00,10:21:00,BEX,4,1,0,0,,1
1100933,10:33:00,10:33:00,HGS,5,1,1,0,,1
1101033,10:33:00,10:33:00,BTN,1,2,0,1,,1
1101033,10:48:00,10:49:00,LWS,2,3,0,0,,1
1101033,11:08:00,11:09:00,EBN,3,2,0,0,,1
1101033,11:20:00,11:21:00,BEX,4,1,0,0,,1
1101033,11:33:00,11:33:00,HGS,5,1,1,0,,1
1101133,11:33:00,11:33:00,BTN,1,2,0,1,,1
1101133,11:48:00,11:49:00,LWS,2,3,0,0,,1
1101133,12:08:00,12:09:00,EBN,3,2,0,0,,1
1101133,12:20:00,12:21:00,BEX,4,1,0,0,,1
1101133,12:33:00,12:33:00,HGS,5,1,1,0,,1
1101233,12:33:00,12:33:00,BTN,1,2,0,1,,1
1101233,12:48:00,12:49:00,LWS,2,3,0,0,,1
1101233,13:08:00,13:09:00,EBN,3,2,0,0,,1
1101233,13:20:00,13:21:00,BEX,4,1,0,0,,1
1101233,13:33:00,13:33:00,HGS,5,1,1,0,,1
1101333,13:33:00,13:33:00,BTN,1,2,0,1,,1
1101333,13:48:00,13:49:00,LWS,2,3,0,0,,1
1101333,14:08:00,14:09:00,EBN,3,2,0,0,,1
1101333,14:20:00,14:21:00,BEX,4,1,0,0,,1
1101333,14:33:00,14:33:00,HGS,5,1,1,0,,1
1101433,14:33:00,14:33:00,BTN,1,2,0,1,,1
1101433,14:48:00,14:49:00,LWS,2,3,0,0,,1
1101433,15:08:00,15:09:00,EBN,3,2,0,0,,1
1101433,15:20:00,15:21:00,BEX,4,1,0,0,,1
1101433,15:33:00,15:33:00,HGS,5,1,1,0,,1
1101533,15:33:00,15:33:00,BTN,1,2,0,1,,1
1101533,15:48:00,15:49:00,LWS,2,3,0,0,,1
1101533,16:08:00,16:09:00,EBN,3,2,0,0,,1
1101533,16:20:00,16:21:00,BEX,4,1,0,0,,1
1101533,16:33:00,16:33:00,HGS,5,1,1,0,,1
1101633,16:33:00,16:33:00,BTN,1,2,0,1,,1
1101633,16:48:00,16:49:00,LWS,2,3,0,0,,1
1101633,17:08:00,17:09:00,EBN,3,2,0,0,,1
1101633,17:20:00,17:21:00,BEX,4,1,0,0,,1
1101633,17:33:00,17:33:00,HGS,5,1,1,0,,1
1101733,17:33:00,17:33:00,BTN,1,2,0,1,,1
1101733,17:48:00,17:49:00,LWS,2,3,0,0,,1
1101733,18:08:00,18:09:00,EBN,3,2,0,0,,1
1101733,18:20:00,18:21:00,BEX,4,1,0,0,,1
1101733,18:33:00,18:33:00,HGS,5,1,1,0,,1
1101833,18:33:00,18:33:00,BTN,1,2,0,1,,1
1101833,18:48:00,18:49:00,LWS,2,3,0,0,,1
1101833,19:08:00,19:09:00,EBN,3,2,0,0,,1
1101833,19:20:00,19:21:00,BEX,4,1,0,0,,1
1101833,19:33:00,19:33:00,HGS,5,1,1,0,,1
1101933,19:33:00,19:33:00,BTN,1,2,0,1,,1
1101933,19:48:00,19:49:00,LWS,2,3,0,0,,1
1101933,20:08:00,20:09:00,EBN,3,2,0,0,,1
1101933,20:20:00,20:21:00,BEX,4,1,0,0,,1
1101933,20:33:00,20:33:00,HGS,5,1,1,0,,1
1102033,20:33:00,20:33:00,BTN,1,2,0,1,,1
1102033,20:48:00,20:49:00,LWS,2,3,0,0,,1
1102033,21:08:00,21:09:00,EBN,3,2,0,0,,1
1102033,21:20:00,21:21:00,BEX,4,1,0,0,,1
1102033,21:33:00,21:33:00,HGS,5,1,1,0,,1
1102133,21:33:00,21:33:00,BTN,1,2,0,1,,1
1102133,21:48:00,21:49:00,LWS,2,3,0,0,,1
1102133,22:08:00,22:09:00,EBN,3,2,0,0,,1
1102133,22:20:00,22:21:00,BEX,4,1,0,0,,1
1102133,22:33:00,22:33:00,HGS,5,1,1,0,,1
1102233,22:33:00,22:33:00,BTN,1,2,0,1,,1
1102233,22:48:00,22:49:00,LWS,2,3,0,0,,1
1102233,23:08:00,23:09:00,EBN,3,2,0,0,,1
1102233,23:20:00,23:21:00,BEX,4,1,0,0,,1
1102233,23:33:00,23:33:00,HGS,5,1,1,0,,1
1110605,06:05:00,06:05:00,HGS,1,2,0,1,,1
1110605,06:17:00,06:18:00,BEX,2,2,0,0,,1
1110605,06:29:00,06:30:00,EBN,3,3,0,0,,1
1110605,06:49:00,06:50:00,LWS,4,1,0,0,,1
1110605,07:05:00,07:05:00,BTN,5,1,1,0,,1
1110705,07:05:00,07:05:00,HGS,1,2,0,1,,1
1110705,07:17:00,07:18:00,BEX,2,2,0,0,,1
1110705,07:29:00,07:30:00,EBN,3,3,0,0,,1
1110705,07:49:00,07:50:00,LWS,4,1,0,0,,1
1110705,08:05:00,08:05:00,BTN,5,1,1,0,,1
1110805,08:05:00,08:05:00,HGS,1,2,0,1,,1
1110805,08:17:00,08:18:00,BEX,2,2,0,0,,1
1110805,08:29:00,08:30:00,EBN,3,3,0,0,,1
1110805,08:49:00,08:50:00,LWS,4,1,0,0,,1
1110805,09:05:00,09:05:00,BTN,5,1,1,0,,1
1110905,09:05:00,09:05:00,HGS,1,2,0,1,,1
1110905,09:17:00,09:18:00,BEX,2,2,0,0,,1
1110905,09:29:00,09:30:00,EBN,3,3,0,0,,1
1110905,09:49:00,09:50:00,LWS,4,1,0,0,,1
1110905,10:05:00,10:05:00,BTN,5,1,1,0,,1
1111005,10:05:00,10:05:00,HGS,1,2,0,1,,1
1111005,10:17:00,10:18:00,BEX,2,2,0,0,,1
1111005,10:29:00,10:30:00,EBN,3,3,0,0,,1
1111005,10:49:00,10:50:00,LWS,4,1,0,0,,1
1111005,11:05:00,11:05:00,BTN,5,1,1,0,,1
1111105,11:05:00,11:05:00,HGS,1,2,0,1,,1
1111105,11:17:00,11:18:00,BEX,2,2,0,0,,1
1111105,11:29:00,11:30:00,EBN,3,3,0,0,,1
1111105,11:49:00,11:50:00,LWS,4,1,0,0,,1
1111105,12:05:00,12:05:00,BTN,5,1,1,0,,1
1111205,12:05:00,12:05:00,HGS,1,2,0,1,,1
1111205,12:17:00,12:18:00,BEX,2,2,0,0,,1
1111205,12:29:00,12:30:00,EBN,3,3,0,0,,1
1111205,12:49:00,12:50:00,LWS,4,1,0,0,,1
1111205,13:05:00,13:05:00,BTN,5,1,1,0,,1
1111305,13:05:00,13:05:00,HGS,1,2,0,1,,1
1111305,13:17:00,13:18:00,BEX,2,2,0,0,,1
1111305,13:29:00,13:30:00,EBN,3,3,0,0,,1
1111305,13:49:00,13:50:00,LWS,4,1,0,0,,1
1111305,14:05:00,14:05:00,BTN,5,1,1,0,,1
1111405,14:05:00,14:05:00,HGS,1,2,0,1,,1
1111405,14:17:00,14:18:00,BEX,2,2,0,0,,1
1111405,14:29:00,14:30:00,EBN,3,3,0,0,,1
1111405,14:49:00,14:50:00,LWS,4,1,0,0,,1
1111405,15:05:00,15:05:00,BTN,5,1,1,0,,1
1111505,15:05:00,15:05:00,HGS,1,2,0,1,,1
1111505,15:17:00,15:18:00,BEX,2,2,0,0,,1
1111505,15:29:00,15:30:00,EBN,3,3,0,0,,1
1111505,15:49:00,15:50:00,LWS,4,1,0,0,,1
1111505,16:05:00,16:05:00,BTN,5,1,1,0,,1
1111605,16:05:00,16:05:00,HGS,1,2,0,1,,1
1111605,16:17:00,16:18:00,BEX,2,2,0,0,,1
1111605,16:29:00,16:30:00,EBN,3,3,0,0,,1
1111605,16:49:00,16:50:00,LWS,4,1,0,0,,1
1111605,17:05:00,17:05:00,BTN,5,1,1,0,,1
1111705,17:05:00,17:05:00,HGS,1,2,0,1,,1
1111705,17:17:00,17:18:00,BEX,2,2,0,0,,1
1111705,17:29:00,17:30:00,EBN,3,3,0,0,,1
1111705,17:49:00,17:50:00,LWS,4,1,0,0,,1
1111705,18:05:00,18:05:00,BTN,5,1,1,0,,1
1111805,18:05:00,18:05:00,HGS,1,2,0,1,,1
1111805,18:17:00,18:18:00,BEX,2,2,0,0,,1
1111805,18:29:00,18:30:00,EBN,3,3,0,0,,1
1111805,18:49:00,18:50:00,LWS,4,1,0,0,,1
1111805,19:05:00,19:05:00,BTN,5,1,1,0,,1
1111905,19:05:00,19:05:00,HGS,1,2,0,1,,1
1111905,19:17:00,19:18:00,BEX,2,2,0,0,,1
1111905,19:29:00,19:30:00,EBN,3,3,0,0,,1
1111905,19:49:00,19:50:00,LWS,4,1,0,0,,1
1111905,20:05:00,20:05:00,BTN,5,1,1,0,,1
1112005,20:05:00,20:05:00,HGS,1,2,0,1,,1
1112005,20:17:00,20:18:00,BEX,2,2,0,0,,1
1112005,20:29:00,20:30:00,EBN,3,3,0,0,,1
1112005,20:49:00,20:50:00,LWS,4,1,0,0,,1
1112005,21:05:00,21:05:00,BTN,5,1,1,0,,1
1112105,21:05:00,21:05:00,HGS,1,2,0,1,,1
1112105,21:17:00,21:18:00,BEX,2,2,0,0,,1
1112105,21:29:00,21:30:00,EBN,3,3,0,0,,1
1112105,21:49:00,21:50:00,LWS,4,1,0,0,,1
1112105,22:05:00,22:05:00,BTN,5,1,1,0,,1
1112205,22:05:00,22:05:00,HGS,1,2,0,1,,1
1112205,22:17:00,22:18:00,BEX,2,2,0,0,,1
1112205,22:29:00,22:30:00,EBN,3,3,0,0,,1
1112205,22:49:00,22:50:00,LWS,4,1,0,0,,1
1112205,23:05:00,23:05:00,BTN,5,1,1,0,,1
1120645,06:45:00,06:45:00,HGS,1,3,0,1,,1
1120645,06:49:00,06:50:00,ORE,2,1,0,0,,1
1120645,06:55:00,06:55:00,TOK,3,,3,3,,1
1120645,07:00:00,07:00:00,DLH,4,,3,3,,1
1120645,07:05:00,07:05:00,WSE,5,,3,3,,1
1120645,07:12:00,07:13:00,RYE,6,1,0,0,,1
1120645,07:22:00,07:23:00,APD,7,1,0,0,,1
1120645,07:30:00,07:31:00,HMT,8,1,0,0,,1
1120645,07:40:00,07:40:00,AFK,9,1,1,0,,1
1120745,07:45:00,07:45:00,HGS,1,3,0,1,,1
1120745,07:49:00,07:50:00,ORE,2,1,0,0,,1
1120745,07:55:00,07:55:00,TOK,3,,3,3,,1
1120745,08:00:00,08:00:00,DLH,4,,3,3,,1
1120745,08:05:00,08:05:00,WSE,5,,3,3,,1
1120745,08:12:00,08:13:00,RYE,6,1,0,0,,1
1120745,08:22:00,08:23:00,APD,7,1,0,0,,1
1120745,08:30:00,08:31:00,HMT,8,1,0,0,,1
1120745,08:40:00,08:40:00,AFK,9,1,1,0,,1
1120845,08:45:00,08:45:00,HGS,1,3,0,1,,1
1120845,08:49:00,08:50:00,ORE,2,1,0,0,,1
1120845,08:55:00,08:55:00,TOK,3,,3,3,,1
1120845,09:00:00,09:00:00,DLH,4,,3,3,,1
1120845,09:05:00,09:05:00,WSE,5,,3,3,,1
1120845,09:12:00,09:13:00,RYE,6,1,0,0,,1
1120845,09:22:00,09:23:00,APD,7,1,0,0,,1
1120845,09:30:00,09:31:00,HMT,8,1,0,0,,1
1120845,09:40:00,09:40:00,AFK,9,1,1,0,,1
1120945,09:45:00,09:45:00,HGS,1,3,0,1,,1
1120945,09:49:00,09:50:00,ORE,2,1,0,0,,1
1120945,09:55:00,09:55:00,TOK,3,,3,3,,1
1120945,10:00:00,10:00:00,DLH,4,,3,3,,1
1120945,10:05:00,10:05:00,WSE,5,,3,3,,1
1120945,10:12:00,10:13:00,RYE,6,1,0,0,,1
1120945,10:22:00,10:23:00,APD,7,1,0,0,,1
1120945,10:30:00,10:31:00,HMT,8,1,0,0,,1
1120945,10:40:00,10:40:00,AFK,9,1,1,0,,1
1121045,10:45:00,10:45:00,HGS,1,3,0,1,,1
1121045,10:49:00,10:50:00,ORE,2,1,0,0,,1
1121045,10:55:00,10:55:00,TOK,3,,3,3,,1
1121045,11:00:00,11:00:00,DLH,4,,3,3,,1
1121045,11:05:00,11:05:00,WSE,5,,3,3,,1
1121045,11:12:00,11:13:00,RYE,6,1,0,0,,1
1121045,11:22:00,11:23:00,APD,7,1,0,0,,1
1121045,11:30:00,11:31:00,HMT,8,1,0,0,,1
1121045,11:40:00,11:40:00,AFK,9,1,1,0,,1
1121145,11:45:00,11:45:00,HGS,1,3,0,1,,1
1121145,11:49:00,11:50:00,ORE,2,1,0,0,,1
1121145,11:55:00,11:55:00,TOK,3,,3,3,,1
1121145,12:00:00,12:00:00,DLH,4,,3,3,,1
1121145,12:05:00,12:05:00,WSE,5,,3,3,,1
1121145,12:12:00,12:13:00,RYE,6,1,0,0,,1
1121145,12:22:00,12:23:00,APD,7,1,0,0,,1
1121145,12:30:00,12:31:00,HMT,8,1,0,0,,1
1121145,12:40:00,12:40:00,AFK,9,1,1,0,,1
1121245,12:45:00,12:45:00,HGS,1,3,0,1,,1
1121245,12:49:00,12:50:00,ORE,2,1,0,0,,1
1121245,12:55:00,12:55:00,TOK,3,,3,3,,1
1121245,13:00:00,13:00:00,DLH,4,,3,3,,1
1121245,13:05:00,13:05:00,WSE,5,,3,3,,1
1121245,13:12:00,13:13:00,RYE,6,1,0,0,,1
1121245,13:22:00,13:23:00,APD,7,1,0,0,,1
1121245,13:30:00,13:31:00,HMT,8,1,0,0,,1
1121245,13:40:00,13:40:00,AFK,9,1,1,0,,1
1121345,13:45:00,13:45:00,HGS,1,3,0,1,,1
1121345,13:49:00,13:50:00,ORE,2,1,0,0,,1
1121345,13:55:00,13:55:00,TOK,3,,3,3,,1
1121345,14:00:00,14:00:00,DLH,4,,3,3,,1
1121345,14:05:00,14:05:00,WSE,5,,3,3,,1
1121345,14:12:00,14:13:00,RYE,6,1,0,0,,1
1121345,14:22:00,14:23:00,APD,7,1,0,0,,1
1121345,14:30:00,14:31:00,HMT,8,1,0,0,,1
1121345,14:40:00,14:40:00,AFK,9,1,1,0,,1
1121445,14:45:00,14:45:00,HGS,1,3,0,1,,1
1121445,14:49:00,14:50:00,ORE,2,1,0,0,,1
1121445,14:55:00,14:55:00,TOK,3,,3,3,,1
1121445,15:00:00,15:00:00,DLH,4,,3,3,,1
1121445,15:05:00,15:05:00,WSE,5,,3,3,,1
1121445,15:12:00,15:13:00,RYE,6,1,0,0,,1
1121445,15:22:00,15:23:00,APD,7,1,0,0,,1
1121445,15:30:00,15:31:00,HMT,8,1,0,0,,1
1121445,15:40:00,15:40:00,AFK,9,1,1,0,,1
1121545,15:45:00,15:45:00,HGS,1,3,0,1,,1
1121545,15:49:00,15:50:00,ORE,2,1,0,0,,1
1121545,15:55:00,15:55:00,TOK,3,,3,3,,1
1121545,16:00:00,16:00:00,DLH,4,,3,3,,1
1121545,16:05:00,16:05:00,WSE,5,,3,3,,1
1121545,16:12:00,16:13:00,RYE,6,1,0,0,,1
1121545,16:22:00,16:23:00,APD,7,1,0,0,,1
1121545,16:30:00,16:31:00,HMT,8,1,0,0,,1
1121545,16:40:00,16:40:00,AFK,9,1,1,0,,1
1121645,16:45:00,16:45:00,HGS,1,3,0,1,,1
1121645,16:49:00,16:50:00,ORE,2,1,0,0,,1
1121645,16:55:00,16:55:00,TOK,3,,3,3,,1
1121645,17:00:00,17:00:00,DLH,4,,3,3,,1
1121645,17:05:00,17:05:00,WSE,5,,3,3,,1
1121645,17:12:00,17:13:00,RYE,6,1,0,0,,1
1121645,17:22:00,17:23:00,APD,7,1,0,0,,1
1121645,17:30:00,17:31:00,HMT,8,1,0,0,,1
1121645,17:40:00,17:40:00,AFK,9,1,1,0,,1
1121745,17:45:00,17:45:00,HGS,1,3,0,1,,1
1121745,17:49:00,17:50:00,ORE,2,1,0,0,,1
1121745,17:55:00,17:55:00,TOK,3,,3,3,,1
1121745,18:00:00,18:00:00,DLH,4,,3,3,,1
1121745,18:05:00,18:05:00,WSE,5,,3,3,,1
1121745,18:12:00,18:13:00,RYE,6,1,0,0,,1
1121745,18:22:00,18:23:00,APD,7,1,0,0,,1
1121745,18:30:00,18:31:00,HMT,8,1,0,0,,1
1121745,18:40:00,18:40:00,AFK,9,1,1,0,,1
1121845,18:45:00,18:45:00,HGS,1,3,0,1,,1
1121845,18:49:00,18:50:00,ORE,2,1,0,0,,1
1121845,18:55:00,18:55:00,TOK,3,,3,3,,1
1121845,19:00:00,19:00:00,DLH,4,,3,3,,1
1121845,19:05:00,19:05:00,WSE,5,,3,3,,1
1121845,19:12:00,19:13:00,RYE,6,1,0,0,,1
1121845,19:22:00,19:23:00,APD,7,1,0,0,,1
1121845,19:30:00,19:31:00,HMT,8,1,0,0,,1
1121845,19:40:00,19:40:00,AFK,9,1,1,0,,1
1121945,19:45:00,19:45:00,HGS,1,3,0,1,,1
1121945,19:49:00,19:50:00,ORE,2,1,0,0,,1
1121945,19:55:00,19:55:00,TOK,3,,3,3,,1
1121945,20:00:00,20:00:00,DLH,4,,3,3,,1
1121945,20:05:00,20:05:00,WSE,5,,3,3,,1
1121945,20:12:00,20:13:00,RYE,6,1,0,0,,1
1121945,20:22:00,20:23:00,APD,7,1,0,0,,1
1121945,20:30:00,20:31:00,HMT,8,1,0,0,,1
1121945,20:40:00,20:40:00,AFK,9,1,1,0,,1
1122045,20:45:00,20:45:00,HGS,1,3,0,1,,1
1122045,20:49:00,20:50:00,ORE,2,1,0,0,,1
1122045,20:55:00,20:55:00,TOK,3,,3,3,,1
1122045,21:00:00,21:00:00,DLH,4,,3,3,,1
1122045,21:05:00,21:05:00,WSE,5,,3,3,,1
1122045,21:12:00,21:13:00,RYE,6,1,0,0,,1
1122045,21:22:00,21:23:00,APD,7,1,0,0,,1
1122045,21:30:00,21:31:00,HMT,8,1,0,0,,1
1122045,21:40:00,21:40:00,AFK,9,1,1,0,,1
1122145,21:45:00,21:45:00,HGS,1,3,0,1,,1
1122145,21:49:00,21:50:00,ORE,2,1,0,0,,1
